kandidatas,mokesciai,gautos_paskolos,turtas,suteiktos_paskolos,gryni_pinigai,vertybiniai_popieriai,gautos_pajamos
ALGIRDAS    GURSKIS,7163.00,0.0,203000.0,0.0,31171.0,1000.0,49554.99
ZENONAS    VEGELEVIČIUS,9451.00,149989.0,10000.0,0.0,5884.0,0.0,63007.86
LAIMA    ARNATKEVIČIŪTĖ,5669.00,0.0,0.0,0.0,14500.0,0.0,49219.93
AUDRIUS    NAKAS,2861.00,0.0,4000.0,0.0,0.0,0.0,22539.27
AUDRONĖ    VEILENTIENĖ,3839.00,0.0,110000.0,0.0,10000.0,0.0,30630.55
KRISTINA    ZIKIENĖ,5817.00,0.0,0.0,0.0,0.0,0.0,39379.56
VYTAUTAS    DAUJOTIS,11492.00,0.0,193750.0,0.0,20000.0,0.0,85948.56
POVILAS    GYLYS,18601.00,0.0,299500.0,0.0,97651.0,0.0,124006.55
GINTARAS    ALEKNONIS,15981.00,0.0,355000.0,0.0,142404.0,0.0,106541.86
TATJANA    SINKEVIČ,1635.00,0.0,29253.0,0.0,0.0,0.0,18382.11
JULIJA    CHARITONOVA,1569.00,0.0,195000.0,0.0,0.0,0.0,15515.93
VIOLETA    DUDUTIENĖ,2114.00,0.0,224950.0,0.0,0.0,0.0,21542.22
GRAŽINA    SANKOVSKA BERSEKERSKA,4697.00,0.0,141500.0,0.0,33160.0,0.0,32897.07
IVONA    ROMANOVSKA,3623.00,0.0,111000.0,0.0,39067.0,0.0,26929.60
REGINA    TAMOŠIŪNIENĖ,5021.00,0.0,6000.0,0.0,0.0,0.0,34997.15
GALINA    ZACIŠKO,3807.00,0.0,70000.0,0.0,0.0,0.0,28950.30
VALERIJA    ŠIMIANEC,996.00,0.0,4500.0,0.0,5000.0,0.0,13838.54
ANDŽEJ    DYNDA,4933.00,0.0,111000.0,0.0,0.0,0.0,38459.48
HONORATA    ŠAPELIENĖ,3688.00,0.0,0.0,0.0,0.0,0.0,28286.70
REGINA    ŠIMULEVIČ,0.00,0.0,100000.0,0.0,0.0,0.0,0.00
MIROSLAV    BOGDANOVIČ,3347.00,0.0,0.0,0.0,0.0,0.0,35343.95
ALBINAS    DIMSKAS,0.00,0.0,0.0,0.0,0.0,0.0,0.00
BOGOSLAVA    JUREVIČ,3993.00,0.0,266305.0,0.0,30623.0,0.0,28481.72
DARIUS    ŽUKOVSKI,0.00,0.0,11000.0,0.0,0.0,0.0,114854.00
GRAŽINA    BASLYK,4008.00,0.0,21000.0,0.0,7000.0,0.0,30065.33
OLGA    JURKEVIČIENĖ,5887.00,0.0,296500.0,0.0,14376.0,0.0,102589.86
BOŽENA    KLIMENIUK,2852.00,6000.0,310000.0,0.0,150000.0,8365.0,35422.54
VALDEMAR    DOVEIKO,6386.00,140075.0,268500.0,0.0,0.0,0.0,44370.83
HONORATA    ČAIKAUSKIENĖ,0.00,0.0,130000.0,0.0,0.0,0.0,0.00
TADEUŠ    JARMOLOVIČ,0.00,0.0,112271.0,0.0,64000.0,0.0,1400.00
IRINA    LISOVSKAJA,1605.00,0.0,85000.0,0.0,5000.0,0.0,15219.14
REGINA    ABLOM,8969.00,0.0,40000.0,0.0,14488.0,9992.0,60833.16
JANAS STANISLAVAS    LEŠČINSKIS,0.00,0.0,531400.0,0.0,0.0,0.0,40.65
ROMUALD    ŠTURA,6526.00,8181.0,86000.0,0.0,0.0,0.0,44855.54
VIKTOR    MARCINKEVIČ,3522.00,0.0,293000.0,0.0,50000.0,0.0,29986.63
VYTAUTAS    MAKNEVIČIUS,0.00,0.0,19500.0,0.0,0.0,0.0,292.80
ALINA    RIZGELIENĖ,2100.00,10000.0,330000.0,0.0,21000.0,20000.0,19274.94
ALEKSANDRA    KOVALEVSKA,3972.00,0.0,270000.0,0.0,0.0,0.0,32965.05
DALIA    PUGAČIAUSKIENĖ,600.00,0.0,205000.0,0.0,775.0,0.0,11085.14
VALDEMAR    RYBAK,7732.00,0.0,315000.0,0.0,25000.0,0.0,51548.09
ANDRIUS    ŠARĖJUS,4541.00,0.0,5000.0,0.0,59912.0,0.0,31526.66
VALERIJAN    JUSIONIS,6080.00,0.0,346500.0,0.0,50000.0,164704.0,47465.00
IRENA    BARANOVSKAJA,2786.00,0.0,495000.0,0.0,6000.0,0.0,23371.51
MICHAIL    ČAIKOVSKIJ,7767.00,0.0,46000.0,0.0,10000.0,0.0,54005.28
DANUTA    ŠPILEVSKAJA,913.00,0.0,191000.0,0.0,14000.0,0.0,11372.81
ČESLAV    MASEL,6502.00,0.0,22300.0,0.0,22519.0,0.0,43345.10
BEATA    PAŠKOVSKA,6138.00,0.0,2000.0,0.0,52056.0,0.0,40922.72
VALDEMAR    URBAN,4357.00,0.0,0.0,0.0,0.0,0.0,32638.77
JULITA    MEŠKUTAVIČIŪTĖ,3606.00,38942.0,82000.0,0.0,0.0,0.0,26677.04
EDVARD    VORŠINSKI,2892.00,0.0,2000.0,0.0,4000.0,0.0,22364.24
ARTUR    SEMAŠKO,977.00,0.0,7000.0,0.0,40000.0,0.0,14586.53
ANŽELIKA    ZENOVIČ,3152.00,0.0,2000.0,0.0,0.0,0.0,25475.37
MARGARITA    SLAUTO,652.00,0.0,160000.0,0.0,0.0,0.0,9923.22
EDITA    ŠIŠKO,4091.00,0.0,176000.0,0.0,0.0,0.0,30625.21
TERESA    ANDRUŠKEVIČ,4446.00,0.0,88818.0,0.0,0.0,622.0,30998.45
POVILAS    ŠUMINAS,489.00,5477.0,61749.0,0.0,0.0,0.0,9918.87
RENATA    SOBIESKA,7504.00,0.0,0.0,0.0,14980.0,0.0,50688.49
EDYTA    RUD,4169.00,0.0,540000.0,0.0,100000.0,0.0,30962.97
TAMARA    KALIUŽNAJA,4521.00,0.0,0.0,0.0,0.0,0.0,32457.88
VALERIJUS    JAGLINSKI,6607.00,124201.0,167000.0,0.0,10000.0,0.0,47504.07
JAROSLAV    URBANOVIČ,6076.00,287556.0,285000.0,0.0,0.0,0.0,43509.42
ALICIJA    PESLIAK,6205.00,5000.0,155000.0,0.0,0.0,0.0,41967.49
SERGEJ    ŠABODALOV,3380.00,0.0,68000.0,0.0,25000.0,0.0,25078.79
ALINA    KOVALEVSKAJA,7104.00,5500.0,0.0,0.0,12245.0,0.0,51074.21
ANA    INGELEVIČ,5400.00,0.0,100000.0,0.0,8000.0,0.0,36299.88
ANA    JESVILIENĖ,4216.00,0.0,10000.0,0.0,0.0,0.0,36023.00
DANUTA    KULIEŠIENĖ,0.00,0.0,41500.0,0.0,0.0,0.0,1150.10
VALDEMAR    ŠELKOVSKI,6853.00,0.0,361545.0,0.0,0.0,80.0,80756.63
ANTONI EDVARD    JANKOVSKI,0.00,0.0,315605.0,0.0,28000.0,0.0,0.00
STANISLAV    KAZARIN,3670.00,0.0,549000.0,0.0,110000.0,0.0,31087.74
NATALIJA    DOMNENKO,5030.00,0.0,115000.0,0.0,0.0,0.0,37630.58
KRISTINA    GRODZ,5729.00,0.0,274000.0,0.0,2000.0,0.0,39996.38
MARINA    KUZNECOVA,5961.00,3600.0,132000.0,0.0,0.0,0.0,39741.52
KRISTINA    MIKOLAJŪNIENĖ,4612.00,0.0,124000.0,0.0,0.0,0.0,33423.79
MARIJA    ZECHAR,1866.00,0.0,103700.0,0.0,9000.0,0.0,16667.60
JURGITA    NAUSĖDIENĖ,0.00,240000.0,440000.0,0.0,0.0,0.0,0.00
ANDŽEJUS    PUPINIS,0.00,0.0,24301.0,0.0,15000.0,0.0,0.00
FRANCIŠEK    ŽEROMSKIJ,9335.00,0.0,225350.0,0.0,5000.0,0.0,62230.13
OLIA    LUKAŠEVIČ,2716.00,0.0,128000.0,0.0,0.0,0.0,26008.38
TAMARA    ŠUKLINA,3121.00,0.0,6173.0,0.0,6000.0,0.0,24632.48
VLADISLAVA    KURSEVIČIENĖ,0.00,0.0,150000.0,0.0,15000.0,0.0,0.00
TATJANA    LAPICKAJA,6070.00,10000.0,170000.0,0.0,0.0,0.0,40465.48
HENRICH    KASPEROVIČ,5380.00,0.0,300000.0,0.0,40000.0,5000.0,36188.02
ANDREJUS    BRIAUNYS,868.00,0.0,41000.0,0.0,0.0,0.0,18120.13
JEŽY    OBLOČINSKI,3305.00,0.0,220764.0,0.0,110000.0,484750.0,25160.80
VESLAV    STARIKOVIČ,5069.00,0.0,261994.0,0.0,10000.0,0.0,37644.99
VLADISLAV    JEDINSKIJ,4923.00,0.0,36000.0,0.0,173000.0,8500.0,44211.02
GERMAN    KOMAROVSKIJ,4880.00,0.0,0.0,0.0,50000.0,0.0,33413.12
TADEUŠAS    PAVLOVSKIS,6259.00,0.0,169364.0,0.0,5000.0,1600.0,41700.24
ALBERT    NARVOIŠ,7617.00,11700.0,0.0,0.0,4000.0,0.0,50779.22
ŽANETA    JANKOVSKA,6259.00,0.0,6000.0,0.0,0.0,0.0,48325.13
VALDAS    PUGAČIAUSKAS,702.00,11210.0,530000.0,0.0,2300.0,10000.0,10700.00
ROMAN    KRYLIUK,3315.00,50000.0,247494.0,0.0,30000.0,0.0,26698.99
TADEUŠ    BUIKO,8289.00,0.0,95230.0,0.0,155000.0,0.0,61387.66
MARIJAN    BUINICKAS,6609.00,0.0,30500.0,0.0,0.0,0.0,44061.34
TADEUŠ    TUČKOVSKI,6501.00,0.0,114192.0,0.0,110107.0,3465.0,55056.94
MARIJA    KLIMAŠEVSKA,7387.00,0.0,370000.0,0.0,19000.0,0.0,53686.78
TATJANA    KONONOVA,3773.00,0.0,163000.0,0.0,7000.0,0.0,32303.46
KRISTINA    ZIMINSKA,9690.00,0.0,847000.0,0.0,55000.0,0.0,69130.92
ZINAIDA    MUCHARSKAJA,0.00,0.0,0.0,0.0,3000.0,0.0,5706.23
ARTUR    LIUDKOVSKI,10186.00,0.0,285000.0,0.0,86000.0,0.0,71770.58
IVONA    ČERNIAVSKA,8509.00,4443.0,177000.0,0.0,17989.0,10173.0,58618.29
VIKTOR    LOVČIK,5854.00,0.0,12000.0,0.0,8000.0,0.0,41734.97
RASA    TAMOŠIŪNIENĖ,4687.00,0.0,218525.0,0.0,0.0,0.0,33422.74
OLEG    DAVIDIUK,90.00,0.0,109000.0,0.0,40000.0,5000.0,450.00
JADVYGA    SINKEVIČ,5484.00,0.0,48772.0,0.0,20000.0,0.0,36767.96
ANDŽEJ    ANDRUŠKEVIČ,8971.00,164609.0,876770.0,0.0,20654.0,0.0,252720.59
VIAČESLAV    KARMANOV,11054.00,405000.0,421000.0,0.0,0.0,0.0,74558.30
MARIJA    PUČ,6013.00,0.0,4694.0,0.0,11000.0,0.0,40084.09
MARIJA    MATUSEVIČ,0.00,0.0,0.0,0.0,15000.0,0.0,0.00
VAIDOTAS    PRUNSKUS,3921.00,200000.0,289029.0,89000.0,47752.0,415600.0,40851.33
MICHAL    MACKEVIČ,11578.00,0.0,201137.0,0.0,138000.0,55824.0,83202.69
VALDEMAR    TOMAŠEVSKI,0.00,0.0,173400.0,0.0,545356.0,0.0,329845.97
ROMUALDAS    RUDZYS,0.00,0.0,421440.0,0.0,111470.0,0.0,53184.00
ALGIRDAS    NAVICKAS,6105.00,0.0,126100.0,0.0,49500.0,0.0,40697.87
ALMANTAS    ŠTREIMIKIS,467.00,0.0,40000.0,0.0,7489.0,0.0,29125.32
ARŪNAS    EIMUTIS,3054.00,60000.0,0.0,0.0,150000.0,10000.0,27560.94
VAIDOTAS    LINKUS,7270.00,217095.0,293000.0,0.0,0.0,0.0,50970.05
VYTAUTAS    RINKEVIČIUS,7043.00,0.0,606065.0,0.0,93313.0,0.0,46954.42
VYTAUTAS    VILYS,6254.00,0.0,119585.0,0.0,14000.0,1000.0,81647.66
DARIUS    JASAITIS,6881.00,0.0,41328.0,0.0,18550.0,14000.0,52170.06
ANDRIUS    JOZONIS,3312.00,386951.0,401000.0,0.0,0.0,0.0,30832.81
ALGIRDAS    MEŠKAUSKAS,7634.00,85415.0,493930.0,0.0,13539.0,0.0,53690.62
RAMŪNAS    BUROKAS,1538.00,0.0,20000.0,0.0,42000.0,3850.0,17691.14
KAZIMIERAS    ŠIMKUS,4350.00,0.0,66119.0,0.0,24555.0,0.0,43647.24
KAZIMIERAS    AUGULIS,10566.00,0.0,136865.0,0.0,12648.0,0.0,90281.45
NIKOLAJ    MEDVEDEV,0.00,0.0,146500.0,0.0,34000.0,0.0,0.00
EDMUNDAS    TIESNESIS,1890.00,0.0,281250.0,0.0,37379.0,10972.0,12600.00
JUSTINAS    SARTAUSKAS,8230.00,0.0,175169.0,0.0,47458.0,17000.0,58297.80
ARVYDAS    VYŠNIAUSKAS,4420.00,5894.0,201000.0,0.0,5000.0,0.0,39892.23
EGIDIJUS    GAIDAMAVIČIUS,164.00,124526.0,520878.0,287984.0,440700.0,86053.0,8898.66
SIGITAS    DOBILINSKAS,12863.00,180590.0,301366.0,0.0,48200.0,0.0,98232.34
PETRAS    PAPOVAS,3536.00,0.0,20000.0,0.0,29437.0,0.0,42674.03
EMILIS    MISIULIS,11.00,0.0,220000.0,0.0,16522.0,649448.0,151685.84
VASILIJUS    POPOVAS,4621.00,117307.0,490000.0,0.0,17188.0,0.0,36233.03
STANISLAVA    CVIRKIENĖ,3557.00,0.0,421200.0,0.0,50000.0,0.0,26059.21
REGINA    EITMONĖ,2187.00,0.0,63000.0,0.0,3000.0,0.0,18451.67
LORETA    KUBILIŪNIENĖ,2916.00,5548.0,21000.0,0.0,0.0,0.0,23184.75
EGLĖ DAIVA    KANIKOVIENĖ,446.00,0.0,261828.0,0.0,0.0,0.0,9600.00
LINA    BUDREIKAITĖ,5208.00,29531.0,71000.0,0.0,1987.0,0.0,38450.49
KLAVDIJA    STEPANOVA,9063.00,7000.0,23000.0,0.0,0.0,0.0,65686.76
ALDONA    VORIENĖ,3329.00,0.0,126984.0,0.0,0.0,0.0,24794.03
MINDAUGAS    BALČIŪNAS,6809.00,106923.0,40300.0,0.0,80000.0,0.0,58756.57
NIJOLĖ    VAITAVIČIENĖ,0.00,0.0,100000.0,0.0,10000.0,0.0,0.00
LINAS    JONAUSKAS,7466.00,0.0,0.0,0.0,40000.0,0.0,49771.72
VACLOVAS    KARBAUSKIS,12238.00,738357.0,1713440.0,0.0,12000.0,56410.0,88691.70
VIOLETA    GEMBUTIENĖ,6173.00,12275.0,934039.0,0.0,463249.0,11700.0,48794.19
KOSTAS    ARVASEVIČIUS,8470.00,0.0,89680.0,0.0,99621.0,10994.0,56465.18
ALGIRDAS    BALČYTIS,11483.00,0.0,565250.0,0.0,480000.0,705140.0,408152.09
JŪRATĖ    JANUŠKIENĖ,1882.00,1831.0,7710.0,0.0,800.0,0.0,17191.30
RASA    PAJARSKIENĖ,6137.00,308094.0,662879.0,0.0,57959.0,0.0,51701.56
MARGARITA    JANKAUSKAITĖ,24519.00,100000.0,300000.0,0.0,91788.0,0.0,194343.27
DANUTĖ ONA    STATULEVIČIENĖ,8392.00,0.0,0.0,0.0,30000.0,0.0,55947.98
INESA    KARSTEN,4695.00,152165.0,154000.0,0.0,0.0,0.0,35077.26
RIMANTAS    ŠADŽIUS,15401.00,0.0,116330.0,0.0,38310.0,7541.0,125351.74
EDUARDAS    ŠABLINSKAS,1469.00,0.0,59000.0,0.0,44000.0,108750.0,18790.68
VALERIJONAS    KUBILIUS,0.00,0.0,110358.0,0.0,138096.0,293251.0,1390.05
JONAS    JURKUS,11652.00,243195.0,296745.0,0.0,43353.0,21235.0,80230.83
RIMA    ŠIRVINSKIENĖ,6844.00,12000.0,38744.0,0.0,0.0,0.0,48507.44
ASTA    JASIŪNIENĖ,9684.00,0.0,30584.0,0.0,0.0,0.0,68257.85
GENOVAITĖ    EŽERSKIENĖ,1798.00,41535.0,165000.0,0.0,6165.0,0.0,16289.24
ELENA    ČEKIENĖ,6326.00,41000.0,97626.0,0.0,35000.0,0.0,47169.70
GINTAUTAS    MIKOLAITIS,3212.00,0.0,195670.0,0.0,196000.0,0.0,26339.61
JONAS    JUOZAPAITIS,15690.00,0.0,187003.0,0.0,71187.0,11719.0,104232.41
ŽANETA    KLEBANSKAJA,8957.00,0.0,23000.0,0.0,55214.0,0.0,59710.48
ROMUALDAS    NEMANIUS,3363.00,0.0,96500.0,0.0,36000.0,0.0,28922.88
IRENA    LUNSKIENĖ,6054.00,10900.0,21875.0,0.0,27000.0,0.0,40520.48
RIMANTĖ    ŠALAŠEVIČIŪTĖ,4753.00,0.0,306400.0,0.0,9531.0,0.0,33723.46
PRANAS    PETROŠIUS,9077.00,0.0,817054.0,260380.0,612865.0,5000.0,564995.44
JOLANTA    BIELSKIENĖ,5360.00,124000.0,279000.0,0.0,0.0,0.0,43493.26
ONA    BABONIENĖ,9222.00,0.0,30703.0,0.0,25000.0,0.0,82934.83
ARKADIJUS    VINOKURAS,729.00,49000.0,334000.0,0.0,7500.0,0.0,7082.43
ADAS    JAKUBAUSKAS,4137.00,0.0,150000.0,0.0,90000.0,0.0,29574.21
LINA    KYBARTAITĖ,2100.00,101250.0,59852.0,0.0,0.0,0.0,24856.06
ARTŪRAS    ČERNIAUSKAS,6344.00,0.0,833630.0,0.0,40000.0,0.0,46914.79
JUSTAS    PANKAUSKAS,4154.00,119324.0,149617.0,0.0,0.0,0.0,63995.38
GIEDRĖ    PURVANECKIENĖ,9861.00,0.0,1087762.0,0.0,8000.0,0.0,68943.06
JUOZAS    BERNATONIS,10867.00,0.0,675518.0,0.0,227708.0,0.0,82869.31
SIGITA    BURBIENĖ,9163.00,9025.0,211380.0,0.0,0.0,0.0,63486.46
BENEDIKTAS    JUODKA,22724.00,0.0,356557.0,60000.0,307351.0,5000.0,152097.06
ZIGMANTAS    BALČYTIS,0.00,270031.0,657383.0,0.0,119993.0,0.0,329846.47
VILIJA    BLINKEVIČIŪTĖ,0.00,0.0,368000.0,0.0,801514.0,0.0,329846.47
ROMUALDAS    JABLONSKIS,4585.00,40554.0,22000.0,0.0,320000.0,13900.0,36903.50
ŽYDRĖ    NUTAUTIENĖ,7478.00,40000.0,380000.0,0.0,0.0,0.0,51655.63
EDGARAS    MOLIS,0.00,0.0,18172.0,0.0,0.0,0.0,0.00
RIMA    ŠULGIENĖ,5760.00,0.0,415000.0,0.0,21000.0,0.0,38402.68
EDUARD    MELNIKOV,1357.00,0.0,275000.0,0.0,45000.0,10000.0,18785.32
RIMVYDAS    ANUSAUSKAS,10453.00,0.0,135000.0,0.0,125000.0,0.0,75320.28
JUOZAS    ČERNIAUSKAS,0.00,0.0,633942.0,0.0,145000.0,5000.0,0.00
STANISLAV    LADINSKIJ,0.00,6000.0,7100.0,0.0,1000.0,0.0,761.90
ALVYDAS    MALINAUSKAS,5863.00,9638.0,33344.0,0.0,0.0,0.0,43581.26
INDRĖ    BUTVILĖ,6160.00,67000.0,100000.0,0.0,0.0,500.0,47164.16
ROMUALDAS    JASMANTAS,1773.00,0.0,97000.0,70000.0,20000.0,0.0,16151.46
IRENA    GAILIUTĖ,5345.00,0.0,123189.0,0.0,196416.0,0.0,43815.33
INGA    KAROSEVIČIŪTĖ,7394.00,21800.0,166000.0,0.0,0.0,0.0,51876.92
EGIDIJUS    URNA,4511.00,47496.0,240425.0,0.0,0.0,0.0,37872.17
REMIGIJUS    BUOŽIUS,0.00,24510.0,334182.0,0.0,0.0,0.0,0.00
BENJAMINAS    KUJAVSKIS,2120.00,300000.0,505822.0,0.0,0.0,0.0,22002.78
LAIMA    ALBINSKIENĖ,0.00,0.0,187000.0,0.0,0.0,0.0,46700.00
BENEDIKTAS    PAULAUSKAS,3480.00,0.0,141700.0,0.0,269954.0,179067.0,21851.52
JURAS    ANDRIUKAITIS,9294.00,158000.0,573000.0,0.0,0.0,0.0,65837.87
DANUTĖ    VOVERIENĖ,3171.00,25275.0,126000.0,0.0,11200.0,0.0,25997.97
DANIUS    KANAUKA,1812.00,0.0,717700.0,0.0,21000.0,0.0,33901.09
VINCAS    METRIKIS,5662.00,0.0,28000.0,0.0,24382.0,0.0,38343.85
VYTAUTAS    JAZUKEVIČIUS,1478.00,0.0,1123600.0,235000.0,270000.0,17500.0,14512.92
EUGENIJUS    POVILONIS,4200.00,0.0,1118000.0,0.0,65000.0,0.0,30340.76
LUANA    PALUKAITIENĖ,1009.00,7000.0,0.0,0.0,15000.0,0.0,11907.42
SANGEDAS    PORTOPAS,2078.00,0.0,50000.0,0.0,19000.0,0.0,21062.95
PRANAS    SASNAUSKAS,14509.00,2155.0,16000.0,0.0,25000.0,0.0,104320.45
ALGIRDAS    CEGELIS,9235.00,40000.0,255000.0,0.0,30000.0,0.0,61565.00
VLADAS    VAŽNEVIČIUS,0.00,0.0,2000.0,0.0,0.0,0.0,0.00
LINA    PETKŪNIENĖ,4539.00,0.0,113000.0,0.0,7172.0,0.0,34351.09
ALVYDAS    JONAITIS,7846.00,57000.0,33302.0,391715.0,6000.0,18500.0,52308.89
VYTAUTAS    NARUŠIS,6371.00,0.0,136536.0,0.0,60000.0,15000.0,44270.40
VALDAS    RAČKAUSKAS,8581.00,0.0,25000.0,0.0,57736.0,0.0,58690.27
VIKTORAS    KURA,0.00,0.0,476400.0,0.0,185000.0,0.0,4458.85
REGINA    KULEŠIENĖ,595.00,0.0,5000.0,0.0,10000.0,0.0,9603.41
ANDRIUS    GRITĖNAS,0.00,0.0,0.0,0.0,0.0,0.0,210.45
HENRIKAS    MACKELA,1284.00,0.0,3400.0,23000.0,20000.0,0.0,13432.67
SAULIUS    ŠIURYS,5013.00,0.0,50054.0,0.0,37692.0,44380.0,34147.94
KAROLINA ALEKSANDRA    LUKAŠEVIČIŪTĖ,3453.00,0.0,5000.0,0.0,0.0,0.0,31575.63
TOMAS    ARMONAVIČIUS,10512.00,38328.0,64800.0,0.0,0.0,0.0,77652.76
VIKTORAS    KAZAKEVIČIUS,1395.00,0.0,431600.0,0.0,213000.0,0.0,15550.00
VITALIJA    LUKŠIENĖ,9183.00,1891.0,118583.0,0.0,33804.0,0.0,65721.04
SVETLANA    BABUJEVA,4456.00,24008.0,7000.0,0.0,0.0,0.0,31054.27
JUOZAS    ROKAS,651.00,0.0,121500.0,0.0,8575.0,0.0,14513.50
ANATOLIJ    PARAMONOV,3141.00,0.0,158200.0,0.0,111640.0,256730.0,23384.54
EGLĖ    MITKIENĖ,7047.00,15603.0,26264.0,0.0,0.0,0.0,52321.25
REIMONTAS    DEVENIS,5739.00,0.0,8500.0,0.0,61528.0,0.0,38256.96
ŽIBUOKLĖ    SENIKIENĖ,8176.00,66563.0,536103.0,0.0,10242.0,0.0,56357.29
BIRUTĖ    KAVOLIENĖ,4912.00,32577.0,35000.0,0.0,10795.0,0.0,33589.53
GEDVYDAS    CELIEŠIUS,5842.00,0.0,39196.0,0.0,150000.0,0.0,38943.89
VYGANTAS    JAKŠTAS,4265.00,54000.0,76400.0,0.0,0.0,0.0,33477.77
ALEKSAS    KARALAVIČIUS,0.00,10000.0,103835.0,0.0,0.0,0.0,21906.60
NINA    ŠESTERNIKOVA,0.00,0.0,42000.0,0.0,6506.0,0.0,3863.84
ALGIRDAS    GUDAITIS,3062.00,0.0,276300.0,90045.0,97090.0,0.0,23308.46
VAIDAS    PAVILONIS,6050.00,34000.0,276000.0,0.0,41120.0,0.0,47534.48
SIGITAS    KARBAUSKAS,5222.00,3500.0,739507.0,24757.0,380000.0,0.0,136131.03
VYTAUTAS    VASILENKO,7349.00,0.0,198100.0,0.0,75000.0,0.0,48995.70
LORETA    JAKINEVIČIENĖ,5799.00,6622.0,65150.0,0.0,43718.0,0.0,41864.57
ALDONA ONA    RADČENKO,5737.00,0.0,2500.0,0.0,23366.0,0.0,38244.39
ROMAS    JANKAUSKAS,12886.00,79498.0,186533.0,0.0,55060.0,0.0,90357.27
ROMUALDAS    GINEVIČIUS,42041.00,0.0,105595.0,0.0,605955.0,0.0,308212.94
REMIGIJUS    AČAS,9940.00,104574.0,365598.0,0.0,524860.0,0.0,76818.22
